Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-CAC-27D-RN;7CAC27DRN;CACHOEIRINHA;PetroRecôncavo;480000037919761;2023/10;14,4227;0;14,4227;8,7875;0;8,7875;272,412;,2958;Estação Coleta de Livramento;INSTALACAO EMB/DESEMB;735;;;;< ºC;%;;%;> ºC;%;76,7408;10,0505;6,5591;1,1369;2,1281;,5774;,7369;,4534;,1748;,0322;,0012;0;0;,0029;1,1504;,2554;2,03117;531,77523;40415,5043;09/10/2025
Rio Grande do Norte;Potiguar;7-CAC-26D-RN;7CAC26DRN;CACHOEIRINHA;PetroRecôncavo;480000037919761;2023/10;1,2097;0;1,2097;1,4008;0;1,4008;43,426;,3094;Estação Coleta de Livramento;INSTALACAO EMB/DESEMB;537;;;;< ºC;%;;%;> ºC;%;76,7408;10,0505;6,5591;1,1369;2,1281;,5774;,7369;,4534;,1748;,0322;,0012;0;0;,0029;1,1504;,2554;2,03117;531,77523;40415,5043;09/10/2025
Rio Grande do Norte;Potiguar;7-CAC-20-RN;7CAC 0020  RN;CACHOEIRINHA;PetroRecôncavo;480000037919761;2023/10;105,3578;0;105,3578;4,0838;0;4,0838;126,598;132,7387;Estação Coleta de Livramento;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;76,7408;10,0505;6,5591;1,1369;2,1281;,5774;,7369;,4534;,1748;,0322;,0012;0;0;,0029;1,1504;,2554;2,03117;531,77523;40415,5043;09/10/2025
Rio Grande do Norte;Potiguar;7-CAC-17-RN;7CAC 0017  RN;CACHOEIRINHA;PetroRecôncavo;480000037919761;2023/10;1,7323;0;1,7323;2,8186;0;2,8186;87,378;,8536;Estação Coleta de Livramento;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;76,7408;10,0505;6,5591;1,1369;2,1281;,5774;,7369;,4534;,1748;,0322;,0012;0;0;,0029;1,1504;,2554;2,03117;531,77523;40415,5043;09/10/2025
Bahia;Recôncavo;1-IMET-1-BA;1ACJ1BA;CARDEAL AMARELO;Recôncavo Energia SP;48610001440200898;2023/10;0;0;0;0;11,4111;11,4111;347,207;0;Estação de Tratamento de Gás Cardeal Amarelo;INSTALACAO EMB/DESEMB;40;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Bahia;Recôncavo;1-IMET-2-BA;1CAR1BA;CARDEAL AMARELO;Recôncavo Energia SP;48610001440200898;2023/10;0;0;0;0;0;0;0;0;Estação de Tratamento de Gás Cardeal Amarelo;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;09/10/2025
Amazonas;Solimões;7-LUC-63HP-AM;7LUC63HPAM;LESTE DO URUCU;Petrobras;480000036279718;2023/10;306,7273;0;306,7273;345,4117;0;345,4117;4894,674;1215,9501;Ponto de Coleta Área do LUC-05;INSTALACAO EMB/DESEMB;744;2018/05;Urucu;49,2;< 210ºC;53,7%;210ºC a 500ºC;32,59%;> 500ºC;13,71%;68,7;11,03;2,99;,38;,81;,17;,23;,11;,03;,01;0;0;0;0;15,4;,14;2,00255;528,35049;34876,4849;09/10/2025
Amazonas;Solimões;3-LUC-8-AM;3LUC 0008  AM;LESTE DO URUCU;Petrobras;480000036279718;2023/10;8,5042;0;8,5042;13,2653;0;13,2653;187,976;,3319;Ponto de Coleta Área do LUC-05;INSTALACAO EMB/DESEMB;79;2018/05;Urucu;49,2;< 210ºC;53,7%;210ºC a 500ºC;32,59%;> 500ºC;13,71%;68,7;11,03;2,99;,38;,81;,17;,23;,11;,03;,01;0;0;0;0;15,4;,14;2,00255;528,35049;34876,4849;09/10/2025
Amazonas;Solimões;3-LUC-6-AM;3LUC 0006  AM;LESTE DO URUCU;Petrobras;480000036279718;2023/10;234,1341;0;234,1341;176,6989;0;176,6989;2503,92;901,5739;Ponto de Coleta Área do LUC-12;INSTALACAO EMB/DESEMB;744;2018/05;Urucu;49,2;< 210ºC;53,7%;210ºC a 500ºC;32,59%;> 500ºC;13,71%;68,7;11,03;2,99;,38;,81;,17;,23;,11;,03;,01;0;0;0;0;15,4;,14;2,00255;528,35049;34876,4849;09/10/2025
Amazonas;Solimões;7-LUC-71HP-AM;7LUC71HPAM;LESTE DO URUCU;Petrobras;480000036279718;2023/10;252,8587;0;252,8587;453,4176;0;453,4176;6425,177;104,7016;Ponto de Coleta Área do LUC-09;INSTALACAO EMB/DESEMB;744;2018/05;Urucu;49,2;< 210ºC;53,7%;210ºC a 500ºC;32,59%;> 500ºC;13,71%;68,7;11,03;2,99;,38;,81;,17;,23;,11;,03;,01;0;0;0;0;15,4;,14;2,00255;528,35049;34876,4849;09/10/2025
