ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 05/04/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 17 (Oracle 11g);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)"
Rio de Janeiro;Campos;1-RJS-19-RJ;1RJS 0019  RJ;NAMORADO;Petrobras;480000037289725;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;76,86;9,26;6,38;1,12;2,35;0,59;0,85;0,75;0,62;0,28;0,08;0,02;0;0;0,46;0,38;2,044024;533,29428;40440,6697
Rio de Janeiro;Campos;1-RJS-342-RJ;1RJS 0342  RJ;ALBACORA;Petrobras;480000037039702;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/05;Albacora;26,2;< 290ºC;31,82%;290ºC a 380ºC;14,78%;> 380ºC;53,40%;71,09;10,82;8,44;1,55;3,44;0,65;0,98;0,6;0,57;0,49;0,33;0,17;0;0;0,43;0,44;2,054881;534,606913;41124,7798
Rio de Janeiro;Campos;1-RJS-345-RJ;1RJS 0345  RJ;MALHADO;Petrobras;480000037169746;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;73,17;14,13;7,3;1,09;2,33;0,24;0,22;0,08;0,05;0,02;0,01;0;0;0;0,72;0,64;2,021959;530,697492;41733,9219
Rio de Janeiro;Campos;1-RJS-383-RJS;1RJS 0383  RJ;BARRACUDA;Petrobras;480000038979792;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Barracuda;24,75;< 290ºC;33,90%;290ºC a 380ºC;14,50%;> 380ºC;51,60%;72,8;10,18;8,51;1,35;2,74;0,55;0,8;0,55;0,65;0,44;0,14;0,04;0;0;0,77;0,48;2,027135;531,280022;40682,097
Rio de Janeiro;Campos;1-RJS-401-RJS;1RJS 0401  RJ;BARRACUDA;Petrobras;480000038979792;2019/02;255,2434;0,0000;255,2434;17,3769;0,0000;17,3769;483,26203;50,0718;PETROBRAS 43;UEP;188;2015/07;Barracuda;24,75;< 290ºC;33,90%;290ºC a 380ºC;14,50%;> 380ºC;51,60%;72,8;10,18;8,51;1,35;2,74;0,55;0,8;0,55;0,65;0,44;0,14;0,04;0;0;0,77;0,48;2,027135;531,280022;40682,097
Rio de Janeiro;Campos;1-RJS-414-RJ;1RJS 0414  RJ;CORVINA;Petrobras;480000037159783;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;75,31;13,26;7,05;0,81;1,4;0,23;0,28;0,14;0,08;0,03;0,01;0,01;0;0;0,77;0,62;1,975014;525,052636;41386,5064
Rio de Janeiro;Campos;1-RJS-460-RJS;1RJS 0460  RJ;MARLIM SUL;Petrobras;480000037249774;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Marlim Sul;22,2;< 290ºC;28,40%;290ºC a 380ºC;13,90%;> 380ºC;57,70%;81,65;5,81;4,86;0,97;2;0,5;0,73;0,61;0,64;0,35;0,18;0,08;0;0;0,31;1,31;2,060473;535,256076;38930,4098
Rio de Janeiro;Campos;1-RJS-495-RJS;1RJS 0495  RJ;CARATINGA;Petrobras;480000038989755;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Caratinga;25;< 290ºC;30,44%;290ºC a 380ºC;14,72%;> 380ºC;54,84%;79,01;7,35;6,73;1,07;2,24;0,46;0,67;0,55;0,61;0,33;0;0,07;0;0;0,56;0,35;2,030267;531,65293;39785,2938
Rio de Janeiro;Campos;1-RJS-512HA-RJ;1RJS 0512HARJ;CONGRO;Petrobras;480000037149711;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;80,59;9,33;4,87;0,83;1,43;0,34;0,44;0,34;0,24;0,14;0,05;0,02;0;0;0,65;0,73;2,022357;530,712427;40092,0961
Rio de Janeiro;Campos;1-RJS-54-RJ;1RJS 0054  RJ;CORVINA;Petrobras;480000037159783;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;75,31;13,26;7,05;0,81;1,4;0,23;0,28;0,14;0,08;0,03;0,01;0,01;0;0;0,77;0,62;1,975014;525,052636;41386,5064
Rio de Janeiro;Campos;1-RJS-90-RJ;1RJS 0090  RJ;VIOLA;Petrobras;480000037349728;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;81,27;8,18;5,33;0,93;1,63;0,24;0,32;0,13;0,07;0,03;0,01;0;0;0;0,66;1,2;2,025574;531,12293;39542,4899
Rio de Janeiro;Campos;1-RJS-95-RJ;1RJS 0095  RJ;BONITO;Petrobras;480000037189771;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;81,07;9,89;5,03;0,79;1,23;0,26;0,31;0,14;0,07;0,03;0,01;0;0;0;0,62;0,55;2,00347;528,464528;40330,5507
Rio Grande do Norte;Potiguar;1-RNS-43-RN;1RNS 0043  RN;ARATUM;Petrobras;480000037809745;2019/02;36,1489;0,0000;36,1489;0,0151;0,0000;0,0151;0,42106;2.313,2095;PLATAFORMA DE ARATUM 1;UEP;650;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;67,964;5,312;7,338;4,835;5,539;1,639;1,268;1,173;0,523;0,158;0,104;0,118;0;0,028;2,931;1,008;2,17939;549,564388;37796,558
Rio Grande do Norte;Potiguar;1-RNS-48-RN;1RNS 0048  RN;ARATUM;Petrobras;480000037809745;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;67,964;5,312;7,338;4,835;5,539;1,639;1,268;1,173;0,523;0,158;0,104;0,118;0;0,028;2,931;1,008;2,17939;549,564388;37796,558
Rio Grande do Norte;Potiguar;1-RNS-71-RNS;1RNS 0071  RN;OESTE DE UBARANA;Petrobras;480000039109759;2019/02;40,2692;167,9640;208,2331;0,8526;41,7798;42,6325;1.193,70997;36,0161;PLATAFORMA OESTE DE UBARANA 1;UEP;644;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;90,07;4,02;1,52;0,25;0,53;0,17;0,21;0,23;0,13;0;0;0;0;0,02;1,45;1,4;2,036317;532,368906;37783,6993
Sergipe;Sergipe;1-SES-107D-SES;1SES 0107D SE;TARTARUGA;UP Petróleo;480000038359735;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Ponto de Coleta de Tartaruga;INSTALACAO EMB/DESEMB;0;2015/07;Tartaruga;40,9;< 210ºC;30,40%;210ºC a 500ºC;53,40%;> 500ºC;16,20%;54,54;19,58;14,52;1,93;4,08;0,95;1,02;0,64;0,02;0,11;0,07;0;0,02;0;1,05;1,47;2,007335;528,924516;43901,8531
Sergipe;Sergipe;1-SES-114-SE;1SES 0114  SE;GUARICEMA;Petrobras;480000038399796;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/06;Sergipano Mar;36,3;< 210ºC;25,30%;210ºC a 500ºC;53,50%;> 500ºC;21,20%;79,72;11,84;1,58;0,77;0,79;0,63;0,33;0,27;0,1;0,18;0;0,15;0;0;1,13;2,51;2,129999;543,58144;39809,8725
Sergipe;Sergipe;1-SES-19DA-SES;1SES 0019DASE;TATUI;Petrobras;480000038349772;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/06;Sergipano Mar;36,3;< 210ºC;25,30%;210ºC a 500ºC;53,50%;> 500ºC;21,20%;80,2;14,28;0,82;0,05;0,07;0,03;0,03;0,03;0;0,01;0,01;0;0;0;1,27;3,2;1,909924;517,226776;40104,8667
Rio Grande do Norte;Potiguar;3-AG-19DB-RNS;3AG  0019DBRNS;AGULHA;Petrobras;480000037799766;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;90,07;4,02;1,52;0,25;0,53;0,17;0,21;0,23;0,13;0;0;0;0;0,02;1,45;1,4;2,036317;532,368906;37783,6993
Ceará;Ceará;3-AT-8-CES;3AT  0008  CES;ATUM;Petrobras;480000037759713;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Ceara Mar;28,1;< 270ºC;28,20%;270ºC a 458ºC;30,28%;> 458ºC;41,52%;78,886;6,677;6,23;1,241;2,056;0,679;0,625;0,48;0,395;0,182;0,034;0,016;0;0,047;1,529;0,923;2,039707;532,790002;38864,6256
Rio de Janeiro;Campos;3-BI-3-RJS;3BI  0003  RJS;BICUDO;Petrobras;480000037179717;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;87,23;5,3;3,5;0,49;0,97;0,21;0,03;0,2;0,15;0,08;0,03;0,02;0;0;0,3;1,49;2,008355;529,045495;38625,4545
Rio de Janeiro;Campos;3-BR-6-RJS;3BR  0006  RJS;BARRACUDA;Petrobras;480000038979792;2019/02;1.396,7572;0,0000;1.396,7572;28,1481;0,0000;28,1481;782,81339;136,4562;PETROBRAS 43;UEP;163;2015/07;Barracuda;24,75;< 290ºC;33,90%;290ºC a 380ºC;14,50%;> 380ºC;51,60%;72,8;10,18;8,51;1,35;2,74;0,55;0,8;0,55;0,65;0,44;0,14;0,04;0;0;0,77;0,48;2,027135;531,280022;40682,097
Rio de Janeiro;Campos;3-BR-6-RJS;3BR  0006  RJS;CARATINGA;Petrobras;480000038979792;2019/02;190,4669;0,0000;190,4669;3,8384;0,0000;3,8384;107,03184;18,6077;PETROBRAS 43;UEP;163;2015/07;Caratinga;25;< 290ºC;30,44%;290ºC a 380ºC;14,72%;> 380ºC;54,84%;79,01;7,35;6,73;1,07;2,24;0,46;0,67;0,55;0,61;0,33;0;0,07;0;0;0,56;0,35;2,030267;531,65293;39785,2938
Rio de Janeiro;Campos;3-BRSA-1012DPA-RJS;3RJS701DP;TARTARUGA VERDE;Petrobras;48610009156200500;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Tartaruga Verde;26,9;< 290ºC;33,21%;290ºC a 380ºC;14,09%;> 380ºC;52,70%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,997848;527,786662;41801,227
Rio de Janeiro;Campos;3-BRSA-1017D-RJS;3MLL69DRJS;MARLIM LESTE;Petrobras;480000039009703;2019/02;601,8721;0,0000;601,8721;13,6845;0,0000;13,6845;382,70951;715,1350;PETROBRAS 53;UEP;547;2015/07;Marlim Leste;24,7;< 290ºC;32,18%;290ºC a 380ºC;14,20%;> 380ºC;53,62%;71,288;11,049;9,002;1,477;3,105;0,57;0,706;0,311;0,104;0,036;0,036;0;0;0,005;0,879;1,432;2,033381;532,054944;40490,1478
São Paulo;Santos;3-BRSA-1024-SPS;3SPS92;BAÚNA;Petrobras;486100094942003;2019/02;3.002,6347;0,0000;3.002,6347;13,9990;0,0000;13,9990;310,84018;718,1348;FPSO CIDADE DE ITAJAÍ;UEP;360;2015/07;Baúna;33,3;< 270ºC;38,68%;270ºC a 458ºC;31,02%;> 458ºC;30,30%;70,26;6,58;11,12;3,02;4,61;1,12;1,15;0,17;0,03;0;0;0;0;0;1,64;0,3;2,074121;536,948648;39300,8661
Rio de Janeiro;Santos;3-BRSA-1053-RJS;3RJS699;BÚZIOS;Petrobras;48610012913201000;2019/02;10.772,9395;0,0000;10.772,9395;302,2193;0,0000;302,2193;3.424,61582;8,1467;Petrobras 75 (P-75);UEP;671;2015/07;Búzios;28,4;< 270ºC;31,07%;270ºC a 458ºC;30,08%;> 458ºC;38,85%;48,75;10,676;8,406;1,531;3,382;0,791;1,181;0,759;0,444;0,243;0,302;0,189;0;0;0,292;23,054;2,053421;534,429234;30857,3741
Rio de Janeiro;Campos;3-BRSA-1054D-RJS;3MLL71DRJS;MARLIM LESTE;Petrobras;480000039009703;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Marlim Leste;24,7;< 290ºC;32,18%;290ºC a 380ºC;14,20%;> 380ºC;53,62%;71,288;11,049;9,002;1,477;3,105;0,57;0,706;0,311;0,104;0,036;0,036;0;0;0,005;0,879;1,432;2,033381;532,054944;40490,1478
Rio de Janeiro;Santos;3-BRSA-1132-RJS;3RJS706;BERBIGÃO;Petrobras;486100038862000;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Iara;27,8;< 270ºC;30,05%;270ºC a 458ºC;28,65%;> 458ºC;41,30%;;;;;;;;;;;;;;;;;;;
Rio de Janeiro;Santos;3-BRSA-1172-RJS;3RJS722;ATAPU;Petrobras;48610012913201000;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Entorno de Iara;27,7;< 270ºC;30,30%;270ºC a 458ºC;26,60%;> 458ºC;43,10%;52,075;8,12;5,067;0,817;1,731;0,448;0,597;0,384;0,237;0,109;0,02;0;0;0;0,451;29,945;2,032831;531,967518;27671,2836
Rio de Janeiro;Santos;3-BRSA-1201-RJS;3RJS721;SÉPIA;Petrobras;48610012913201000;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Área de Nordeste de Tupi;26,2;< 290ºC;32,07%;290ºC a 380ºC;12,18%;> 380ºC;55,75%;54,89914;8,73416;5,5776;0,93164;2,0153;0,52207;0,71;0,51707;0,43431;0,3106;0,0667;0;0;0;0,60417;24,67724;2,03995;532,809662;29851,5187
Rio de Janeiro;Santos;3-BRSA-1215-RJS;3RJS725;ITAPU;Petrobras;48610012913201000;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Área de Florim;29,3;< 270ºC;34,45%;270ºC a 458ºC;28,01%;> 458ºC;37,54%;;;;;;;;;;;;;;;;;;;
Rio de Janeiro;Santos;3-BRSA-1243-RJS;3RJS729;OESTE DE ATAPU;Petrobras;486100038862000;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Iara;27,8;< 270ºC;30,05%;270ºC a 458ºC;28,65%;> 458ºC;41,30%;;;;;;;;;;;;;;;;;;;
Rio de Janeiro;Santos;3-BRSA-1305A-RJS;3RJS739A;MERO;Petrobras;48610011150201300;2019/02;41.826,1873;0,0000;41.826,1873;2.769,9946;0,0000;2.769,9946;8.289,02001;83,8194;FPSO PIONEIRO DE LIBRA;UEP;672;2017/06;LIBRA;29,1;< 270ºC;32,57%;270ºC a 458ºC;25,51%;> 458ºC;41,92%;42,61;5,896;4,447;0,748;1,527;0,424;0,7;0,582;0,054;0,001;0;0;0;0,026;1,101;41,884;2,035333;532,262698;21882,3812
Rio de Janeiro;Campos;3-BRSA-1314D-RJS;3RO79DRJS;RONCADOR;Petrobras;480000039019768;2019/02;1.120,5631;0,0000;1.120,5631;23,6808;0,0000;23,6808;662,48315;4.372,3926;PETROBRAS 62;UEP;553;2015/07;Roncador;22,8;< 290ºC;26,50%;290ºC a 380ºC;14,88%;> 380ºC;58,62%;83,35;6,26;3,3;0,68;1,28;0,31;0,48;0,62;0,84;0,62;0,22;0,04;0;0;0,25;1,75;2,058475;534,975676;38860,8292
Rio de Janeiro;Santos;3-BRSA-1350-RJS;3RJS747;MERO;Petrobras;48610011150201300;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/06;LIBRA;29,1;< 270ºC;32,57%;270ºC a 458ºC;25,51%;> 458ºC;41,92%;42,61;5,896;4,447;0,748;1,527;0,424;0,7;0,582;0,054;0,001;0;0;0;0,026;1,101;41,884;2,035333;532,262698;21882,3812
Espírito Santo;Campos;3-BRSA-149HP-ESS;3ESS110HP;JUBARTE;Petrobras;480000035609749;2019/02;4.222,7044;0,0000;4.222,7044;33,5063;0,0000;33,5063;937,63938;20.228,6281;PETROBRAS 57;UEP;672;2017/02;Jubarte;24,6;< 290ºC;28,40%;290ºC a 380ºC;14,50%;> 380ºC;57,10%;78,43;8,24;4,12;0,75;1,48;0,44;0,79;1,1;1,11;0,5;0,15;0,06;0;0;0,79;2,04;2,04655;533,531375;39175,6067
Rio de Janeiro;Campos;3-BRSA-363D-RJS;3MLL20DRJS;MARLIM LESTE;Petrobras;480000039009703;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2015/07;Marlim Leste;24,7;< 290ºC;32,18%;290ºC a 380ºC;14,20%;> 380ºC;53,62%;71,288;11,049;9,002;1,477;3,105;0,57;0,706;0,311;0,104;0,036;0,036;0;0;0,005;0,879;1,432;2,033381;532,054944;40490,1478
Rio de Janeiro;Santos;3-BRSA-496-RJS;3RJS646;LULA;Petrobras;486100038862000;2019/02;21.636,0593;0,0000;21.636,0593;1.145,0336;0,0000;1.145,0336;18.149,18447;949,2262;FPSO CIDADE DE ANGRA DOS REIS;UEP;670;2015/07;Lula;31;< 270ºC;35,35%;270ºC a 458ºC;26,38%;> 458ºC;38,27%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Campos;3-BRSA-514H-RJS;3VL8HRJS;VIOLA;Petrobras;480000037349728;2019/02;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;81,27;8,18;5,33;0,93;1,63;0,24;0,32;0,13;0,07;0,03;0,01;0;0;0;0,66;1,2;2,025574;531,12293;39542,4899
Rio de Janeiro;Campos;3-BRSA-589-RJS;3ENO13RJS;ENCHOVA OESTE;Petrobras;480000037209713;2019/02;1.239,7555;0,0000;1.239,7555;14,7172;0,0000;14,7172;407,24285;47,5752;PLATAFORMA DE ENCHOVA;UEP;580;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;78,28;10,53;5,54;0,74;1,2;0,23;0,26;0,25;0,46;0,5;0,32;0,1;0;0;0,4;1,19;1,989225;526,71942;40412,3234
Rio de Janeiro;Campos;3-BRSA-653D-RJS;3MLS126DRJS;MARLIM SUL;Petrobras;480000037249774;2019/02;5.427,0511;0,0000;5.427,0511;77,1876;0,0000;77,1876;2.156,22756;15,9292;PETROBRAS 40;UEP;672;2017/02;Marlim Sul;22,2;< 290ºC;28,40%;290ºC a 380ºC;13,90%;> 380ºC;57,70%;81,65;5,81;4,86;0,97;2;0,5;0,73;0,61;0,64;0,35;0,18;0,08;0;0;0,31;1,31;2,060473;535,256076;38930,4098
Rio de Janeiro;Campos;3-BRSA-767A-RJS;3MA32ARJS;MARIMBÁ;Petrobras;480000037329701;2019/02;662,5241;0,0000;662,5241;9,9850;0,0000;9,9850;275,59511;3.097,6285;PETROBRAS 08;UEP;649;2017/02;Cabiúnas Mistura;25;< 290ºC;32,76%;290ºC a 380ºC;14,58%;> 380ºC;52,66%;67,61;13,87;10,25;1,37;2,93;0,63;0,81;0,52;0,38;0,21;0,11;0,03;0;0;1,07;0,21;2,009444;529,168252;42004,9429
São Paulo;Santos;3-BRSA-788-SPS;3SPS69;SAPINHOÁ;Petrobras;486100038842000;2019/02;22.087,6424;0,0000;22.087,6424;1.026,0191;0,0000;1.026,0191;17.180,68348;0,0000;FPSO CIDADE DE ILHA BELA;UEP;647;2018/11;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
