Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio de Janeiro;Santos;7-MRO-18D-RJS;7-MRO-18D-RJS;AnC_MERO;Petrobras;48610011150201310;2025/02;1270,7431;0;1270,7431;83,5765;0;83,5765;241,03;2,971;FPSO SEPETIBA;UEP;533;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;7-MRO-10B-RJS;7MRO10BRJS;AnC_MERO;Petrobras;48610011150201310;2025/02;1291,3834;0;1291,3834;83,9814;0;83,9814;242,198;1,2928;FPSO GUANABARA;UEP;648;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;7-MRO-3-RJS;7MRO3RJS;AnC_MERO;Petrobras;48610011150201310;2025/02;748,1028;0;748,1028;48,4278;0;48,4278;139,663;,7487;FPSO GUANABARA;UEP;640;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1339A-RJS;3RJS742A;AnC_MERO;Petrobras;48610011150201310;2025/02;509,6096;0;509,6096;33,2087;0;33,2087;95,772;,9774;"FPSO Marechal  Duque de Caxias
";UEP;358;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1255-RJS;3RJS731;AnC_MERO;Petrobras;48610011150201310;2025/02;1655,5923;0;1655,5923;109,0754;0;109,0754;314,568;1,6574;FPSO GUANABARA;UEP;648;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;7-MRO-6DB-RJS;7MRO6DBRJS;AnC_MERO;Petrobras;48610011150201310;2025/02;808,6031;0;808,6031;53,264;0;53,264;153,611;,8017;FPSO GUANABARA;UEP;637;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Espírito Santo;Campos;7-JUB-63-ESS;7-JUB-63-ESS;JUBARTE;Petrobras;480000035609749;2025/02;14428,0766;0;14428,0766;553,4588;0;553,4588;15480,756;19412,06;FPSO CIDADE DE ANCHIETA;UEP;669;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;7-JUB-58DPA-ESS;7JUB58DPAESS;JUBARTE;Petrobras;480000035609749;2025/02;3808,1614;0;3808,1614;130,4641;0;130,4641;3649,203;3371,5116;PETROBRAS 58;UEP;650;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;6-BRSA-1222A-ESS;6JUB48AESS;JUBARTE;Petrobras;480000035609749;2025/02;4953,6308;0;4953,6308;143,5881;0;143,5881;4016,292;8502,8722;PETROBRAS 58;UEP;656;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;7-BFR-12PA-ESS;7BFR12PAESS;JUBARTE;Petrobras;480000035609749;2025/02;7835,5966;0;7835,5966;412,7964;0;412,7964;11546,297;2212,3823;PETROBRAS 58;UEP;552;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;8-JUB-59D-ESS;8JUB59DESS;JUBARTE;Petrobras;480000035609749;2025/02;5285,1971;0;5285,1971;181,116;0;181,116;5065,982;15796,9798;PETROBRAS 58;UEP;658;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;7-BAZ-4-ESS;7BAZ4ESS;JUBARTE;Petrobras;480000035609749;2025/02;2215,0851;0;2215,0851;74,8611;0;74,8611;2093,934;7186,8782;FPSO CIDADE DE ANCHIETA;UEP;585;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;8-JUB-39-ESS;8JUB39ESS;JUBARTE;Petrobras;480000035609749;2025/02;2546,0652;0;2546,0652;77,0394;0;77,0394;2154,862;2894,4605;PETROBRAS 58;UEP;652;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;7-BAZ-9HA-ESS;7BAZ9HAESS;JUBARTE;Petrobras;480000035609749;2025/02;4018,067;0;4018,067;118,9284;0;118,9284;3326,536;47,9113;FPSO CIDADE DE ANCHIETA;UEP;596;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;6-BRSA-639-ESS;6BFR1ESS;JUBARTE;Petrobras;480000035609749;2025/02;6325,2223;0;6325,2223;187,9338;0;187,9338;5256,681;3601,4235;PETROBRAS 58;UEP;642;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;7-JUB-62DA-ESS;7-JUB-62DA-ESS;JUBARTE;Petrobras;480000035609749;2025/02;3899,5899;0;3899,5899;177,0228;0;177,0228;4951,49;9,5048;FPSO MARIA QUITERIA;UEP;264;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;7-JUB-57DPA-ESS;7JUB57DPAESS;JUBARTE;Petrobras;480000035609749;2025/02;5618,2176;0;5618,2176;182,5463;0;182,5463;5105,99;18175,987;PETROBRAS 58;UEP;658;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Espírito Santo;Campos;7-BFR-7-ESS;7BFR7ESS;JUBARTE;Petrobras;480000035609749;2025/02;2322,4724;0;2322,4724;87,0349;0;87,0349;2434,445;2470,0686;PETROBRAS 58;UEP;651;2022/12;Parque das Baleias;24;< 290ºC;28,22%;290ºC a 380ºC;14,74%;> 380ºC;57,04%;81,017;8,63;5,034;,961;1,799;,454;,559;,303;,155;,1;,055;,026;0;,006;,715;,186;2,04402;533,31601;40091,4179;09/10/2025
Rio de Janeiro;Santos;7-MRO-7A-RJS;7MRO7ARJS;MERO;Petrobras;48610011150201310;2025/02;33844,3584;0;33844,3584;2230,3472;0;2230,3472;6418,14;33,878;FPSO GUANABARA;UEP;640;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;7-MRO-17A-RJS;7-MRO-17A-RJS;MERO;Petrobras;48610011150201310;2025/02;36898,35;0;36898,35;2463,5686;0;2463,5686;7089,268;73,9446;FPSO SEPETIBA;UEP;582;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;7-MRO-10B-RJS;7MRO10BRJS;MERO;Petrobras;48610011150201310;2025/02;35605,2789;0;35605,2789;2315,4863;0;2315,4863;6663,14;35,6408;FPSO GUANABARA;UEP;648;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1305A-RJS;3RJS739A;MERO;Petrobras;48610011150201310;2025/02;13272,9754;0;13272,9754;882,4288;0;882,4288;2539,314;29,2651;FPSO SEPETIBA;UEP;445;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1355D-RJS;3RJS749D;MERO;Petrobras;48610011150201310;2025/02;19141,4726;0;19141,4726;1251,4537;0;1251,4537;3601,235;18,8838;FPSO GUANABARA;UEP;640;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1255-RJS;3RJS731;MERO;Petrobras;48610011150201310;2025/02;45647,0496;0;45647,0496;3007,3643;0;3007,3643;8654,117;45,6928;FPSO GUANABARA;UEP;648;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;7-MRO-18D-RJS;7-MRO-18D-RJS;MERO;Petrobras;48610011150201310;2025/02;35036,2122;0;35036,2122;2304,322;0;2304,322;6631,013;81,9102;FPSO SEPETIBA;UEP;533;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1322-RJS;3RJS741;MERO;Petrobras;48610011150201310;2025/02;46608,7024;0;46608,7024;3123,7352;0;3123,7352;8988,991;112,4636;FPSO PIONEIRO DE LIBRA;UEP;648;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;54,924;8,553;6,227;,886;1,627;,311;,359;,128;,052;,014;,002;0;0;,079;1,669;25,169;2,00389;528,51794;29250,9988;09/10/2025
