Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
São Paulo;Santos;8-LPA-2D-SPS;8LPA2DSPS;LAPA;TotalEnergies EP;486100038842000A;2025/05;8767,3256;0;8767,3256;312,6262;0;312,6262;158,547;2472,8347;FPSO CIDADE DE CARAGUATATUBA;UEP;729;2017/04;LAPA;23;< 290ºC;23,9%;290ºC a 380ºC;11,3%;> 380ºC;64,8%;47,53811;6,07668;4,29666;,7139;1,332;,35196;,38641;,21474;,06036;,00522;0;0;0;,01549;,79978;38,20869;2,02505;531,04767;23748,0635;09/10/2025
São Paulo;Santos;7-LPA-6D-SPS;LPA-NE-P5;LAPA;TotalEnergies EP;486100038842000A;2025/05;23812,752;0;23812,752;963,181;0;963,181;488,474;1625,1428;FPSO CIDADE DE CARAGUATATUBA;UEP;730;2017/04;LAPA;23;< 290ºC;23,9%;290ºC a 380ºC;11,3%;> 380ºC;64,8%;47,53811;6,07668;4,29666;,7139;1,332;,35196;,38641;,21474;,06036;,00522;0;0;0;,01549;,79978;38,20869;2,02505;531,04767;23748,0635;09/10/2025
São Paulo;Santos;7-LPA-5D-SPS;LPA-NE-P4;LAPA;TotalEnergies EP;486100038842000A;2025/05;11333,7507;0;11333,7507;327,2838;0;327,2838;165,981;3877,1464;FPSO CIDADE DE CARAGUATATUBA;UEP;744;2017/04;LAPA;23;< 290ºC;23,9%;290ºC a 380ºC;11,3%;> 380ºC;64,8%;47,53811;6,07668;4,29666;,7139;1,332;,35196;,38641;,21474;,06036;,00522;0;0;0;,01549;,79978;38,20869;2,02505;531,04767;23748,0635;09/10/2025
Rio de Janeiro;Campos;7-CRT-52-RJS;7-CRT-52-RJS;BARRACUDA;Petrobras;480000038989755;2025/05;1110,4022;0;1110,4022;18,7339;0;18,7339;580,75;2,0024;PETROBRAS 48;UEP;163;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33,3%;290ºC a 380ºC;14,4%;> 380ºC;52,3%;75,66;9,44;8,04;1,18;2,41;,5;,6;,32;,15;,13;,14;,11;0;0;,81;,51;2,01698;530,07735;40328,1572;09/10/2025
Rio de Janeiro;Campos;9-BR-82DB-RJS;9BR82DBRJS;BARRACUDA;Petrobras;480000038979792;2025/05;1291,9598;0;1291,9598;23,5575;0;23,5575;730,284;256,508;PETROBRAS 48;UEP;162;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33,3%;290ºC a 380ºC;14,4%;> 380ºC;52,3%;75,66;9,44;8,04;1,18;2,41;,5;,6;,32;,15;,13;,14;,11;0;0;,81;,51;2,01698;530,07735;40328,1572;09/10/2025
Rio de Janeiro;Campos;7-CRT-53D-RJS;7-CRT-53D-RJS;BARRACUDA;Petrobras;480000038989755;2025/05;801,3766;0;801,3766;14,0524;0;14,0524;435,624;2,8146;PETROBRAS 48;UEP;163;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33,3%;290ºC a 380ºC;14,4%;> 380ºC;52,3%;75,66;9,44;8,04;1,18;2,41;,5;,6;,32;,15;,13;,14;,11;0;0;,81;,51;2,01698;530,07735;40328,1572;09/10/2025
Rio de Janeiro;Campos;7-CRT-51D-RJS;7-CRT-51D-RJS;BARRACUDA;Petrobras;480000038989755;2025/05;1349,6814;0;1349,6814;23,4935;0;23,4935;728,297;77,0431;PETROBRAS 48;UEP;162;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33,3%;290ºC a 380ºC;14,4%;> 380ºC;52,3%;75,66;9,44;8,04;1,18;2,41;,5;,6;,32;,15;,13;,14;,11;0;0;,81;,51;2,01698;530,07735;40328,1572;09/10/2025
Rio de Janeiro;Campos;7-CRT-52-RJS;7-CRT-52-RJS;CARATINGA;Petrobras;480000038989755;2025/05;1024,9866;0;1024,9866;17,2928;0;17,2928;536,077;1,8484;PETROBRAS 48;UEP;163;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33,3%;290ºC a 380ºC;14,4%;> 380ºC;52,3%;67,898;13,638;9,899;1,174;2,457;,381;,46;,186;,123;,066;,013;,003;0;,147;2,017;1,538;1,99255;527,15782;40730,0575;09/10/2025
Rio de Janeiro;Santos;7-MRO-27D-RJS;7-MRO-27D-RJS;AnC_MERO;Petrobras;48610011150201310;2025/05;1315,0234;0;1315,0234;87,8142;0;87,8142;202,842;2,5035;FPSO SEPETIBA;UEP;678;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-29D-RJS;7-MRO-29D-RJS;AnC_MERO;Petrobras;48610011150201310;2025/05;410,6599;0;410,6599;26,6116;0;26,6116;61,47;,5935;"FPSO Marechal  Duque de Caxias
";UEP;313;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-6DB-RJS;7MRO6DBRJS;AnC_MERO;Petrobras;48610011150201310;2025/05;742,8966;0;742,8966;49,0674;0;49,0674;113,34;,7434;FPSO GUANABARA;UEP;718;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-17A-RJS;7-MRO-17A-RJS;AnC_MERO;Petrobras;48610011150201310;2025/05;1364,8926;0;1364,8926;90,3602;0;90,3602;208,723;2,7351;FPSO SEPETIBA;UEP;710;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-33-RJS;7-MRO-33-RJS;AnC_MERO;Petrobras;48610011150201310;2025/05;1078,9325;0;1078,9325;70,5092;0;70,5092;162,869;9,3596;"FPSO Marechal  Duque de Caxias
";UEP;622;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1355D-RJS;3RJS749D;AnC_MERO;Petrobras;48610011150201310;2025/05;803,1763;0;803,1763;52,694;0;52,694;121,718;,8039;FPSO GUANABARA;UEP;718;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-18D-RJS;7-MRO-18D-RJS;AnC_MERO;Petrobras;48610011150201310;2025/05;1290,5087;0;1290,5087;85,8604;0;85,8604;198,329;2,845;FPSO SEPETIBA;UEP;691;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1255-RJS;3RJS731;AnC_MERO;Petrobras;48610011150201310;2025/05;1299,4192;0;1299,4192;85,9612;0;85,9612;198,561;1,3006;FPSO GUANABARA;UEP;718;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-16D-RJS;7-MRO-16D-RJS;AnC_MERO;Petrobras;48610011150201310;2025/05;1342,5652;0;1342,5652;88,3682;0;88,3682;204,121;2,4208;FPSO SEPETIBA;UEP;661;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1345-RJS;3RJS745;AnC_MERO;Petrobras;48610011150201310;2025/05;1119,4283;0;1119,4283;73,1523;0;73,1523;168,974;2,5806;"FPSO Marechal  Duque de Caxias
";UEP;615;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1305A-RJS;3RJS739A;AnC_MERO;Petrobras;48610011150201310;2025/05;833,1111;0;833,1111;55,2715;0;55,2715;127,671;1,2517;FPSO SEPETIBA;UEP;699;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-24D-RJS;7-MRO-24D-RJS;AnC_MERO;Petrobras;48610011150201310;2025/05;130,1492;0;130,1492;10,1405;0;10,1405;23,423;,4441;FPSO ALEXANDRE DE GUSMÃO;UEP;170;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-10B-RJS;7MRO10BRJS;AnC_MERO;Petrobras;48610011150201310;2025/05;903,8469;0;903,8469;59,6823;0;59,6823;137,86;,9045;FPSO GUANABARA;UEP;718;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1339A-RJS;3RJS742A;AnC_MERO;Petrobras;48610011150201310;2025/05;1153,8417;0;1153,8417;76,0352;0;76,0352;175,633;1,8644;"FPSO Marechal  Duque de Caxias
";UEP;609;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;3-BRSA-1322-RJS;3RJS741;AnC_MERO;Petrobras;48610011150201310;2025/05;1652,4055;0;1652,4055;110,4562;0;110,4562;255,143;4,6287;FPSO PIONEIRO DE LIBRA;UEP;713;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-7A-RJS;7MRO7ARJS;AnC_MERO;Petrobras;48610011150201310;2025/05;1667,6354;0;1667,6354;110,6483;0;110,6483;255,586;1,6694;FPSO GUANABARA;UEP;718;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Santos;7-MRO-3-RJS;7MRO3RJS;AnC_MERO;Petrobras;48610011150201310;2025/05;1021,1941;0;1021,1941;66,6582;0;66,6582;153,973;1,5343;FPSO GUANABARA;UEP;718;2023/02;MERO;29,6;< 270ºC;32,92%;270ºC a 458ºC;27,68%;> 458ºC;39,4%;61,659;10,095;7,069;,993;1,82;,321;,373;,161;,064;,036;,012;,005;0;,067;1,733;15,592;2,00219;528,31482;33657,2542;09/10/2025
Rio de Janeiro;Campos;9-BR-82DB-RJS;9BR82DBRJS;CARATINGA;Petrobras;480000038979792;2025/05;1192,5782;0;1192,5782;21,7455;0;21,7455;674,109;236,7767;PETROBRAS 48;UEP;162;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33,3%;290ºC a 380ºC;14,4%;> 380ºC;52,3%;67,898;13,638;9,899;1,174;2,457;,381;,46;,186;,123;,066;,013;,003;0;,147;2,017;1,538;1,99255;527,15782;40730,0575;09/10/2025
