ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 03/01/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 17 (Oracle 11g);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)"
Rio de Janeiro;Santos;3-BRSA-496-RJS;3RJS646;LULA;Petrobras;486100038862000;2019/11;19.496,9924;0,0000;19.496,9924;1.079,5853;0,0000;1.079,5853;17.794,20329;1.930,1638;FPSO CIDADE DE ANGRA DOS REIS;UEP;662;2019/10;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-496-RJS;3RJS646;SUL DE LULA;Petrobras;486100038862000;2019/11;1.557,1088;0,0000;1.557,1088;86,2201;0,0000;86,2201;1.187,76821;154,1507;FPSO CIDADE DE ANGRA DOS REIS;UEP;662;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-496-RJS;3RJS646;AnC_LULA;Petrobras;486100038862000;2019/11;116,6507;0,0000;116,6507;6,4592;0,0000;6,4592;88,98115;11,5481;FPSO CIDADE DE ANGRA DOS REIS;UEP;662;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
São Paulo;Santos;3-BRSA-788-SPS;3SPS69;SAPINHOÁ;Petrobras;486100038842000;2019/11;16.480,8106;0,0000;16.480,8106;649,7001;0,0000;649,7001;10.067,28428;0,0000;FPSO CIDADE DE ILHA BELA;UEP;543;2018/11;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
São Paulo;Santos;3-BRSA-788-SPS;3SPS69;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2019/11;371,8878;0,0000;371,8878;14,6604;0,0000;14,6604;227,16693;0,0000;FPSO CIDADE DE ILHA BELA;UEP;543;2018/11;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
São Paulo;Santos;3-BRSA-788-SPS;3SPS69;NOROESTE DE SAPINHOA;Petrobras;486100038842000;2019/11;216,3212;0,0000;216,3212;8,5277;0,0000;8,5277;132,13929;0,0000;FPSO CIDADE DE ILHA BELA;UEP;543;2018/11;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
São Paulo;Santos;3-BRSA-788-SPS;3SPS69;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2019/11;45,0098;0,0000;45,0098;1,7743;0,0000;1,7743;27,49388;0,0000;FPSO CIDADE DE ILHA BELA;UEP;543;2018/11;Sapinhoá;30,1;< 270ºC;34,10%;270ºC a 458ºC;27,91%;> 458ºC;37,99%;70,40757;11,4576;9,16978;1,31006;2,28984;0,37572;0,39816;0,07168;0,01421;0,0054;0,0015;0;0;0;1,05059;3,44789;2,000271;528,090035;39620,2435
Rio de Janeiro;Santos;3-BRSA-821-RJS;3RJS674;LULA;Petrobras;486100038862000;2019/11;9.548,3774;0,0000;9.548,3774;491,6937;0,0000;491,6937;8.104,31411;2.848,2563;FPSO CIDADE DE PARATY;UEP;663;2019/10;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-821-RJS;3RJS674;SUL DE LULA;Petrobras;486100038862000;2019/11;762,5721;0,0000;762,5721;39,2687;0,0000;39,2687;540,96527;227,4733;FPSO CIDADE DE PARATY;UEP;663;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-821-RJS;3RJS674;AnC_LULA;Petrobras;486100038862000;2019/11;57,1280;0,0000;57,1280;2,9418;0,0000;2,9418;40,52602;17,0410;FPSO CIDADE DE PARATY;UEP;663;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-830-RJS;3RJS676;LULA;Petrobras;486100038862000;2019/11;12.539,9449;0,0000;12.539,9449;916,1102;0,0000;916,1102;15.099,73443;0,0000;FPSO CIDADE DE MANGARATIBA;UEP;703;2019/10;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-839A-RJS;3RJS675A;LULA;Petrobras;486100038862000;2019/11;5.933,9562;0,0000;5.933,9562;259,6866;0,0000;259,6866;4.280,27048;33,5691;FPSO CIDADE DE ITAGUAÍ;UEP;229;2019/10;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;LULA;Petrobras;486100038862000;2019/11;19.334,5177;0,0000;19.334,5177;664,4956;0,0000;664,4956;10.952,51042;0,0000;Petrobras 69;UEP;662;2019/10;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;SUL DE LULA;Petrobras;486100038862000;2019/11;1.544,1329;0,0000;1.544,1329;53,0693;0,0000;53,0693;731,08320;0,0000;Petrobras 69;UEP;662;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;AnC_LULA;Petrobras;486100038862000;2019/11;115,6786;0,0000;115,6786;3,9757;0,0000;3,9757;54,76867;0,0000;Petrobras 69;UEP;662;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
São Paulo;Santos;3-BRSA-861-SPS;3SPS74;LAPA;Total E&P do Brasil;486100038842000A;2019/11;8.719,5552;0,0000;8.719,5552;315,2173;0,0000;315,2173;165,60546;0,0000;FPSO CIDADE DE CARAGUATATUBA;UEP;489;2017/04;LAPA;23;< 290ºC;23,90%;290ºC a 380ºC;11,30%;> 380ºC;64,80%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,025443;531,090025;23619,9281
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;LULA;Petrobras;486100038862000;2019/11;13.750,4151;0,0000;13.750,4151;754,3461;0,0000;754,3461;12.433,46702;0,7296;Petrobras 66 (P-66);UEP;627;2019/10;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;SUL DE LULA;Petrobras;486100038862000;2019/11;1.098,1639;0,0000;1.098,1639;60,2451;0,0000;60,2451;829,93749;0,0583;Petrobras 66 (P-66);UEP;627;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;AnC_LULA;Petrobras;486100038862000;2019/11;82,2689;0,0000;82,2689;4,5132;0,0000;4,5132;62,17435;0,0043;Petrobras 66 (P-66);UEP;627;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;LULA;Petrobras;48610012913201000;2019/11;22.970,2965;0,0000;22.970,2965;772,6764;0,0000;772,6764;12.735,59580;0,0000;Petrobras 69;UEP;662;2019/10;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;SUL DE LULA;Petrobras;48610012913201000;2019/11;1.834,5010;0,0000;1.834,5010;61,7091;0,0000;61,7091;850,10468;0,0000;Petrobras 69;UEP;662;2019/10;Área de Sul de Tupi;30,2;< 270ºC;34,80%;270ºC a 458ºC;25,29%;> 458ºC;39,91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;AnC_LULA;Petrobras;48610012913201000;2019/11;137,4315;0,0000;137,4315;4,6229;0,0000;4,6229;63,68514;0,0000;Petrobras 69;UEP;662;;;;;;;;;;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,001439;528,226458;38798,0539
Rio de Janeiro;Santos;4-BRSA-711-RJS;4RJS647;LULA;Petrobras;486100038862000;2019/11;18.635,7294;0,0000;18.635,7294;984,3690;0,0000;984,3690;16.224,80575;18,3952;FPSO CIDADE DE MANGARATIBA;UEP;698;2019/10;Lula;30,7;< 270ºC;35,20%;270ºC a 458ºC;25,70%;> 458ºC;39,10%;71,18878;11,17027;6,90041;1,16554;2,13203;0,4341;0,47354;0,21106;0,06474;0,01789;0,01041;0;0;0;0,70426;5,52697;2,025098;531,062146;38716,2307
Espírito Santo;Campos;6-BRSA-1222A-ESS;6JUB48AESS;JUBARTE;Petrobras;480000035609749;2019/11;26.189,5404;0,0000;26.189,5404;863,2170;0,0000;863,2170;25.883,89661;1.429,8143;PETROBRAS 58;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;6-BRSA-631DB-ESS;6BAZ1DBESS;JUBARTE;Petrobras;480000035609749;2019/11;4.003,3884;0,0000;4.003,3884;144,3105;0,0000;144,3105;4.327,20673;4.659,0302;FPSO CIDADE DE ANCHIETA;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;6-BRSA-639-ESS;6BFR1ESS;JUBARTE;Petrobras;480000035609749;2019/11;15.122,4231;0,0000;15.122,4231;518,4554;0,0000;518,4554;15.546,08508;2.920,8014;FPSO CAPIXABA;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Rio de Janeiro;Campos;6-BRSA-770D-RJS;6MRL199DRJS;MARLIM;Petrobras;480000037239710;2019/11;3.371,9751;0,0000;3.371,9751;102,9944;0,0000;102,9944;3.085,67832;21,4272;PETROBRAS 20;UEP;448;2017/02;Marlim;20,3;< 290ºC;25,46%;290ºC a 380ºC;15,30%;> 380ºC;59,24%;87,02;5,93;3,24;0,62;1,27;0,3;0,38;0,28;0,25;0,14;0,08;0,06;0;0;0,31;0,12;2,053128;534,394756;39371,6131
Rio de Janeiro;Campos;6-BRSA-770D-RJS;6MRL199DRJS;VOADOR;Petrobras;480000037239710;2019/11;1.752,6191;0,0000;1.752,6191;53,5324;0,0000;53,5324;1.604,78611;11,1370;PETROBRAS 20;UEP;448;2017/02;Marlim;20,3;< 290ºC;25,46%;290ºC a 380ºC;15,30%;> 380ºC;59,24%;73,8;11,56;6,29;0,98;2,08;0,48;0,72;0,52;0,26;0,12;0,05;0,02;0;0;0,46;2,66;2,028506;531,448664;40158,6145
Rio de Janeiro;Campos;6-BRSA-770D-RJS;6MRL199DRJS;AnC_BRAVA;Petrobras;480000037239710;2019/11;121,9829;0,0000;121,9829;3,7259;0,0000;3,7259;111,77617;0,7751;PETROBRAS 20;UEP;448;;;;;;;;;;71,34;12,43;6,8;1,06;2,21;0,53;0,78;0,57;0,35;0,13;0,03;0,01;0;0;0,49;3,27;2,027077;531,275758;40197,6325
Espírito Santo;Campos;7-BAZ-10DA-ESS;7BAZ10ADESS;JUBARTE;Petrobras;480000035609749;2019/11;10.598,0302;0,0000;10.598,0302;331,7912;0,0000;331,7912;9.948,88738;581,5311;FPSO CIDADE DE ANCHIETA;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;7-BAZ-3-ESS;7BAZ3ESS;JUBARTE;Petrobras;480000035609749;2019/11;2.924,3172;0,0000;2.924,3172;102,0611;0,0000;102,0611;3.060,34282;1.647,6021;FPSO CIDADE DE ANCHIETA;UEP;719;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;7-BAZ-4-ESS;7BAZ4ESS;JUBARTE;Petrobras;480000035609749;2019/11;7.180,8721;0,0000;7.180,8721;237,5257;0,0000;237,5257;7.122,30071;11.013,1380;FPSO CIDADE DE ANCHIETA;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;7-BAZ-8-ESS;7BAZ8ESS;JUBARTE;Petrobras;480000035609749;2019/11;7.169,2904;0,0000;7.169,2904;222,5938;0,0000;222,5938;6.674,56176;4.917,8127;PETROBRAS 58;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;7-BAZ-9HA-ESS;7BAZ9HAESS;JUBARTE;Petrobras;480000035609749;2019/11;2.691,1680;0,0000;2.691,1680;97,4115;0,0000;97,4115;2.920,92038;127,1913;FPSO CIDADE DE ANCHIETA;UEP;698;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;7-BFR-12PA-ESS;7BFR12PAESS;JUBARTE;Petrobras;480000035609749;2019/11;11.786,0688;0,0000;11.786,0688;590,3151;0,0000;590,3151;17.700,82554;1.159,8527;PETROBRAS 58;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Espírito Santo;Campos;7-BFR-7-ESS;7BFR7ESS;JUBARTE;Petrobras;480000035609749;2019/11;18.306,8736;0,0000;18.306,8736;630,1994;0,0000;630,1994;18.896,77255;985,0759;PETROBRAS 58;UEP;720;2019/05;Parque das Baleias;26,1;< 290ºC;30,50%;290ºC a 380ºC;15,20%;> 380ºC;54,30%;79,928;9,111;5,099;0,926;1,733;0,424;0,565;0,949;0,328;0,11;0,037;0,022;0;0,001;0,635;0,132;2,038352;532,61496;40322,0363
Rio de Janeiro;Campos;7-BR-69DA-RJS;7BR69DARJS;BARRACUDA;Petrobras;480000038979792;2019/11;2.564,5712;0,0000;2.564,5712;55,5824;0,0000;55,5824;1.661,85229;2.106,7789;PETROBRAS 43;UEP;374;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33,30%;290ºC a 380ºC;14,40%;> 380ºC;52,30%;72,8;10,18;8,51;1,35;2,74;0,55;0,8;0,55;0,65;0,44;0,14;0,04;0;0;0,77;0,48;2,027135;531,280022;40682,097
Rio de Janeiro;Campos;7-BR-69DA-RJS;7BR69DARJS;CARATINGA;Petrobras;480000038979792;2019/11;2.367,2965;0,0000;2.367,2965;51,3068;0,0000;51,3068;1.535,20934;1.944,7190;PETROBRAS 43;UEP;374;2019/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33,30%;290ºC a 380ºC;14,40%;> 380ºC;52,30%;79,01;7,35;6,73;1,07;2,24;0,46;0,67;0,55;0,61;0,33;0;0,07;0;0;0,56;0,35;2,030267;531,65293;39785,2938
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;BÚZIOS;Petrobras;48610012913201000;2019/11;42.727,8801;0,0000;42.727,8801;1.489,5695;0,0000;1.489,5695;4.763,34126;42,7705;Petrobras 75 (P-75);UEP;695;2015/07;Búzios;28,4;< 270ºC;31,07%;270ºC a 458ºC;30,08%;> 458ºC;38,85%;59,3;8,45;4,96;0,77;1,6;0,31;0,43;0,27;0,21;0,09;0,08;0,04;0;0,09;0,68;22,72;2,025833;531,135084;30694,1081
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;TAMBUATÁ;Petrobras;48610012913201000;2019/11;275,7825;0,0000;275,7825;9,6143;0,0000;9,6143;30,96399;0,2761;Petrobras 75 (P-75);UEP;695;;;;;;;;;;59,3;8,45;4,96;0,77;1,6;0,31;0,43;0,27;0,21;0,09;0,08;0,04;0;0,09;0,68;22,72;2,025833;531,135084;30694,1081
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;BÚZIOS;Petrobras;48610012913201000;2019/11;38.787,5432;0,0000;38.787,5432;1.528,3771;0,0000;1.528,3771;4.887,44000;0,0000;Petrobras 74 (P-74);UEP;632;2015/07;Búzios;28,4;< 270ºC;31,07%;270ºC a 458ºC;30,08%;> 458ºC;38,85%;59,3;8,45;4,96;0,77;1,6;0,31;0,43;0,27;0,21;0,09;0,08;0,04;0;0,09;0,68;22,72;2,025833;531,135084;30694,1081
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;TAMBUATÁ;Petrobras;48610012913201000;2019/11;250,3500;0,0000;250,3500;9,8647;0,0000;9,8647;31,77069;0,0000;Petrobras 74 (P-74);UEP;632;;;;;;;;;;59,3;8,45;4,96;0,77;1,6;0,31;0,43;0,27;0,21;0,09;0,08;0,04;0;0,09;0,68;22,72;2,025833;531,135084;30694,1081
